CODCID;UF;NOMECID;DDD;CODREG;DISTANCIA;DTALTER;DESCRICAOCORREIO;SEQENTREGA;POPULACAO;CODMUNFIS;VLRFRETEMIN;VLRFRETETON;TIPOFRETE;VLRFRETEKM;VLRTAXAENT;CODMUNSIAFI;CODMUNDMS;LATITUDE;LONGITUDE;VENDAMIN;CODMUNDIEF;QTDDIASSUB;QTDSUB;TEMSUBSTITNFSE;TIPCANCNFSE;VLRLIMCANCNFSE;MOTCANCSUBNFSE;METARREDVLRISS;MAXNOTALOTENFSE;NFSETEMPLATESUBST;TIPOCNAE;NUVERSAO;LINKAGUA;LINKENERGIA;LINKIPTU;TIMPARCPREFEITURA;NOFORMATLC116;CNAEFULLNFSE;NOINSCMUNPAR;GERCODNATISSJSON;ENVITENSSEPJSON;QTDMAXENVITENSJSON;OBSJSONENOTAS;PERMCANCNFSESUBSTIT;JSONSEMALIDENMUN;VMINRETENCAOISS;ACTCANEXNT;ENVFPJSON;CODPARCNFSE;REMZEROESQUERDLC116;INFQTDVLRUNIJSON;ENVMULEMAILJSON;GERNUNFSEINFCPM;ATUNUVERSAO;ENVTAGDESCONJSON;MASCARALC116;GERCNAEMULTJSON;REGESPTRIB;ENVCODIGONBSJSON;MASCARANBS;ENVTPSERVJSON
3282;22;NOSSA SENHORA APARECIDA;79;0;;22/01/2019 17:47;NOSSA SENHORA APARECIDA;;;2804458;;;C;;;3135;325300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3283;22;NOSSA SENHORA DA GLORIA;79;0;;22/01/2019 17:48;NOSSA SENHORA DA GLORIA;;;2804508;;;C;;;3189;322200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3284;22;NOSSA SENHORA DAS DORES;79;0;;22/01/2019 17:51;NOSSA SENHORA DAS DORES;;;2804607;;;C;;;3191;325400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3285;8;NOSSA SENHORA DAS GRACAS;44;0;;22/01/2019 17:52;NOSSA SENHORA DAS GRACAS;;;4116406;;;C;;;7713;784000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3286;22;NOSSA SENHORA DE LOURDES;79;0;;22/01/2019 17:55;NOSSA SENHORA DE LOURDES;;;2804706;;;C;;;3193;323500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3287;23;NOSSA SENHORA DE NAZARE;86;0;;22/01/2019 17:39;NOSSA SENHORA DE NAZARE;;;2206753;;;C;;;356;197200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3288;5;NOSSA SENHORA DO LIVRAMENTO;65;0;;22/01/2019 17:42;NOSSA SENHORA DO LIVRAMENTO;;;5106109;;;C;;;9121;66200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3289;22;NOSSA SENHORA DO SOCORRO;79;0;;22/01/2019 17:44;NOSSA SENHORA DO SOCORRO;;;2804805;;;C;;;3195;331800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3290;23;NOSSA SENHORA DOS REMEDIOS;86;0;;22/01/2019 17:46;NOSSA SENHORA DOS REMEDIOS;;;2206803;;;C;;;1135;141300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3291;1;NOVA ALIANCA;17;0;;22/01/2019 17:48;NOVA ALIANCA;;;3532801;;;C;;;6757;632500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3292;8;NOVA ALIANCA DO IVAI;44;0;;22/01/2019 17:50;NOVA ALIANCA DO IVAI;;;4116505;;;C;;;7715;791400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3293;15;NOVA ALVORADA;54;0;;22/01/2019 17:52;NOVA ALVORADA;;;4312757;;;C;;;7383;883900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3294;12;NOVA ALVORADA DO SUL;67;0;;22/01/2019 17:54;NOVA ALVORADA DO SUL;;;5006002;;;C;;;143;123000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3295;4;NOVA AMERICA;62;0;;22/01/2019 17:39;NOVA AMERICA;;;5214705;;;C;;;9491;27200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3296;8;NOVA AMERICA DA COLINA;43;0;;22/01/2019 17:41;NOVA AMERICA DA COLINA;;;4116604;;;C;;;7717;778200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3297;12;NOVA ANDRADINA;67;0;;22/01/2019 17:43;NOVA ANDRADINA;;;5006200;;;C;;;9123;51100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3298;15;NOVA ARACA;54;0;;22/01/2019 17:46;NOVA ARACA;;;4312807;;;C;;;8759;883000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3299;8;NOVA AURORA;45;0;;22/01/2019 17:48;NOVA AURORA;;;4116703;;;C;;;7965;757900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3300;4;NOVA AURORA;64;0;;22/01/2019 17:50;NOVA AURORA;;;5214804;;;C;;;9493;37200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3301;5;NOVA BANDEIRANTES;66;0;;22/01/2019 17:52;NOVA BANDEIRANTES;;;5106158;;;C;;;117;124700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3302;15;NOVA BASSANO;54;0;;22/01/2019 17:54;NOVA BASSANO;;;4312906;;;C;;;8761;883100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3303;2;NOVA BELEM;33;0;;22/01/2019 17:56;NOVA BELEM;;;3144672;;;C;;;662;468303;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3304;15;NOVA BOA VISTA;54;0;;22/01/2019 17:41;NOVA BOA VISTA;;;4312955;;;C;;;5953;127700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3305;5;NOVA BRASILANDIA;66;0;;22/01/2019 17:43;NOVA BRASILANDIA;;;5106208;;;C;;;8981;59900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3306;11;NOVA BRASILANDIA D'OESTE;69;0;;22/01/2019 17:45;NOVA BRASILANDIA D'OESTE;;;1100148;;;C;;;41;54300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3307;15;NOVA BRESCIA;51;0;;22/01/2019 17:47;NOVA BRESCIA;;;4313003;;;C;;;8763;857800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3308;1;NOVA CAMPINA;15;0;;22/01/2019 17:49;NOVA CAMPINA;;;3532827;;;C;;;3061;145100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3309;6;NOVA CANAA;73;0;;22/01/2019 17:51;NOVA CANAA;;;2922706;;;C;;;3755;377400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3310;5;NOVA CANAA DO NORTE;66;0;;22/01/2019 17:53;NOVA CANAA DO NORTE;;;5106216;;;C;;;9889;15200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3311;1;NOVA CANAA PAULISTA;17;0;;22/01/2019 17:55;NOVA CANAA PAULISTA;;;3532843;;;C;;;2985;146200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3312;15;NOVA CANDELARIA;55;0;;22/01/2019 17:40;NOVA CANDELARIA;;;4313011;;;C;;;1004;205800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3313;8;NOVA CANTU;44;0;;22/01/2019 17:42;NOVA CANTU;;;4116802;;;C;;;7719;750900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3314;1;NOVA CASTILHO;17;0;;22/01/2019 17:45;NOVA CASTILHO;;;3532868;;;C;;;806;188400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3315;31;NOVA COLINAS;99;0;;22/01/2019 17:46;NOVA COLINAS;;;2107258;;;C;;;200;163000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3316;4;NOVA CRIXAS;62;0;;22/01/2019 17:49;NOVA CRIXAS;;;5214838;;;C;;;9653;12500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3317;26;NOVA CRUZ;84;0;;22/01/2019 17:50;NOVA CRUZ;;;2408300;;;C;;;1765;234100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3318;2;NOVA ERA;31;0;;22/01/2019 17:53;NOVA ERA;;;3144706;;;C;;;4893;536700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3319;13;NOVA ERECHIM;49;0;;22/01/2019 17:54;NOVA ERECHIM;;;4211405;;;C;;;8223;839800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3320;8;NOVA ESPERANCA;44;0;;22/01/2019 17:40;NOVA ESPERANCA;;;4116901;;;C;;;7721;791500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3321;9;NOVA ESPERANCA DO PIRIA;91;0;;22/01/2019 17:42;NOVA ESPERANCA DO PIRIA;;;1504950;;;C;;;391;109100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3322;8;NOVA ESPERANCA DO SUDOESTE;46;0;;22/01/2019 17:44;NOVA ESPERANCA DO SUDOESTE;;;4116950;;;C;;;5477;212900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3323;15;NOVA ESPERANCA DO SUL;55;0;;22/01/2019 17:46;NOVA ESPERANCA DO SUL;;;4313037;;;C;;;7381;47100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3324;1;NOVA EUROPA;16;0;;22/01/2019 17:48;NOVA EUROPA;;;3532900;;;C;;;6759;646500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3325;6;NOVA FATIMA;75;0;;22/01/2019 17:50;NOVA FATIMA;;;2922730;;;C;;;3007;36100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3326;8;NOVA FATIMA;43;0;;22/01/2019 17:52;NOVA FATIMA;;;4117008;;;C;;;7723;778300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3327;17;NOVA FLORESTA;83;0;;22/01/2019 17:54;NOVA FLORESTA;;;2510105;;;C;;;2103;241600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3328;7;NOVA FRIBURGO;22;0;;22/01/2019 17:39;NOVA FRIBURGO;;;3303401;;;C;;;5867;600100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3329;4;NOVA GLORIA;62;0;;22/01/2019 17:41;NOVA GLORIA;;;5214861;;;C;;;9655;27300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3330;1;NOVA GRANADA;17;0;;22/01/2019 17:43;NOVA GRANADA;;;3533007;;;C;;;6761;632600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3331;5;NOVA GUARITA;66;0;;22/01/2019 17:45;NOVA GUARITA;;;5108808;;;C;;;121;126300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3332;1;NOVA GUATAPORANGA;18;0;;22/01/2019 17:48;NOVA GUATAPORANGA;;;3533106;;;C;;;6763;675000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3333;15;NOVA HARTZ;51;0;;22/01/2019 17:49;NOVA HARTZ;;;4313060;;;C;;;7379;47000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3334;6;NOVA IBIA;73;0;;22/01/2019 17:52;NOVA IBIA;;;2922755;;;C;;;3009;30100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3335;7;NOVA IGUACU;21;0;;22/01/2019 17:53;NOVA IGUACU;;;3303500;;;C;;;5869;614400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3336;4;NOVA IGUACU DE GOIAS;62;0;;22/01/2019 17:56;NOVA IGUACU DE GOIAS;;;5214879;;;C;;;87;20800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3337;1;NOVA INDEPENDENCIA;18;0;;22/01/2019 17:40;NOVA INDEPENDENCIA;;;3533205;;;C;;;6765;672500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3338;31;NOVA IORQUE;99;0;;22/01/2019 17:43;NOVA IORQUE;;;2107308;;;C;;;845;139400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3339;9;NOVA IPIXUNA;94;0;;22/01/2019 17:45;NOVA IPIXUNA;;;1504976;;;C;;;56;172400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3340;13;NOVA ITABERABA;49;0;;22/01/2019 17:47;NOVA ITABERABA;;;4211454;;;C;;;5589;118000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3341;6;NOVA ITARANA;73;0;;22/01/2019 17:49;NOVA ITARANA;;;2922805;;;C;;;3757;373900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3342;5;NOVA LACERDA;65;0;;22/01/2019 17:51;NOVA LACERDA;;;5106182;;;C;;;1040;191700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3343;8;NOVA LARANJEIRAS;42;0;;22/01/2019 17:53;NOVA LARANJEIRAS;;;4117057;;;C;;;5479;139000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3344;2;NOVA LIMA;31;0;;22/01/2019 17:55;NOVA LIMA;;;3144805;;;C;;;4895;561600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3345;8;NOVA LONDRINA;44;0;;22/01/2019 17:40;NOVA LONDRINA;;;4117107;;;C;;;7725;791600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3346;1;NOVA LUZITANIA;17;0;;22/01/2019 17:42;NOVA LUZITANIA;;;3533304;;;C;;;6767;628600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3347;11;NOVA MAMORE;69;0;;22/01/2019 17:44;NOVA MAMORE;;;1100338;;;C;;;47;54100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3348;5;NOVA MARILANDIA;65;0;;22/01/2019 17:47;NOVA MARILANDIA;;;5108857;;;C;;;103;126400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3349;5;NOVA MARINGA;66;0;;22/01/2019 17:03;NOVA MARINGA;;;5108907;;;C;;;111;126500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3350;2;NOVA MODICA;33;0;;22/01/2019 17:06;NOVA MODICA;;;3144904;;;C;;;4897;465400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3351;5;NOVA MONTE VERDE;66;0;;22/01/2019 17:07;NOVA MONTE VERDE;;;5108956;;;C;;;119;127400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3352;5;NOVA MUTUM;65;0;;22/01/2019 17:10;NOVA MUTUM;;;5106224;;;C;;;9937;13900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3353;5;NOVA NAZARE;65;0;;22/01/2019 16:54;NOVA NAZARE;;;5106174;;;C;;;1086;228900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3354;1;NOVA ODESSA;19;0;;22/01/2019 16:57;NOVA ODESSA;;;3533403;;;C;;;6769;653600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3355;8;NOVA OLIMPIA;44;0;;22/01/2019 16:59;NOVA OLIMPIA;;;4117206;;;C;;;7967;801100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3356;5;NOVA OLIMPIA;65;0;;22/01/2019 17:01;NOVA OLIMPIA;;;5106232;;;C;;;9893;64800;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3357;14;NOVA OLINDA;63;0;;22/01/2019 17:03;NOVA OLINDA;;;1714880;;;C;;;9663;1000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3358;21;NOVA OLINDA;88;0;;22/01/2019 17:05;NOVA OLINDA;;;2309201;;;C;;;1485;213300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3359;17;NOVA OLINDA;83;0;;22/01/2019 17:07;NOVA OLINDA;;;2510204;;;C;;;2105;247100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360;31;NOVA OLINDA DO MARANHAO;98;0;;22/01/2019 17:09;NOVA OLINDA DO MARANHAO;;;2107357;;;C;;;202;163100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3361;18;NOVA OLINDA DO NORTE;92;0;;22/01/2019 17:11;NOVA OLINDA DO NORTE;;;1303106;;;C;;;265;87400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3362;15;NOVA PADUA;54;0;;22/01/2019 16:56;NOVA PADUA;;;4313086;;;C;;;5991;99300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3363;15;NOVA PALMA;55;0;;22/01/2019 16:58;NOVA PALMA;;;4313102;;;C;;;8765;860500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3364;17;NOVA PALMEIRA;83;0;;22/01/2019 17:00;NOVA PALMEIRA;;;2510303;;;C;;;2107;240100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3365;15;NOVA PETROPOLIS;54;0;;22/01/2019 17:02;NOVA PETROPOLIS;;;4313201;;;C;;;8767;854000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3366;2;NOVA PONTE;34;0;;22/01/2019 17:05;NOVA PONTE;;;3145000;;;C;;;4899;499400;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3367;2;NOVA PORTEIRINHA;38;0;;22/01/2019 17:06;NOVA PORTEIRINHA;;;3145059;;;C;;;664;170000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3368;15;NOVA PRATA;54;0;;22/01/2019 17:09;NOVA PRATA;;;4313300;;;C;;;8769;883200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3369;8;NOVA PRATA DO IGUACU;46;0;;22/01/2019 17:11;NOVA PRATA DO IGUACU;;;4117255;;;C;;;7995;765900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370;15;NOVA RAMADA;55;0;;22/01/2019 16:56;NOVA RAMADA;;;4313334;;;C;;;1006;206500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3371;6;NOVA REDENCAO;75;0;;22/01/2019 16:58;NOVA REDENCAO;;;2922854;;;C;;;3011;30500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3372;2;NOVA RESENDE;35;0;;22/01/2019 17:00;NOVA RESENDE;;;3145109;;;C;;;4901;515000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3373;4;NOVA ROMA;62;0;;22/01/2019 17:02;NOVA ROMA;;;5214903;;;C;;;9495;14300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3374;15;NOVA ROMA DO SUL;54;0;;22/01/2019 17:04;NOVA ROMA DO SUL;;;4313359;;;C;;;7377;48500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3375;14;NOVA ROSALANDIA;63;0;;22/01/2019 17:06;NOVA ROSALANDIA;;;1715002;;;C;;;9721;8100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3376;21;NOVA RUSSAS;88;0;;22/01/2019 17:08;NOVA RUSSAS;;;2309300;;;C;;;1487;175600;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3377;8;NOVA SANTA BARBARA;43;0;;22/01/2019 17:10;NOVA SANTA BARBARA;;;4117214;;;C;;;5457;139100;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3378;5;NOVA SANTA HELENA;66;0;;22/01/2019 16:55;NOVA SANTA HELENA;;;5106190;;;C;;;1088;216500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3379;23;NOVA SANTA RITA;89;0;;22/01/2019 16:57;NOVA SANTA RITA;;;2207959;;;C;;;370;230700;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3380;15;NOVA SANTA RITA;51;0;;22/01/2019 16:59;NOVA SANTA RITA;;;4313375;;;C;;;5757;128200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3381;8;NOVA SANTA ROSA;45;0;;22/01/2019 17:01;NOVA SANTA ROSA;;;4117222;;;C;;;7979;758000;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3382;2;NOVA SERRANA;37;0;;22/01/2019 17:04;NOVA SERRANA;;;3145208;;;C;;;4903;502500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3383;6;NOVA SOURE;75;0;;22/01/2019 17:05;NOVA SOURE;;;2922904;;;C;;;3759;382500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3384;8;NOVA TEBAS;42;0;;22/01/2019 17:08;NOVA TEBAS;;;4117271;;;C;;;9913;43500;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3385;9;NOVA TIMBOTEUA;91;0;;22/01/2019 17:10;NOVA TIMBOTEUA;;;1505007;;;C;;;499;111300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3386;13;NOVA TRENTO;48;0;;22/01/2019 16:55;NOVA TRENTO;;;4211504;;;C;;;8225;817900;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3387;5;NOVA UBIRATA;66;0;;22/01/2019 16:56;NOVA UBIRATA;;;5106240;;;C;;;1042;210200;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3388;11;NOVA UNIAO;69;0;;22/01/2019 16:59;NOVA UNIAO;;;1101435;;;C;;;10;203300;0;0;;;0;0;N;1;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
